ID	NAME	TYPE	MASS	VOLUME	ICONPATH
3224461940	Exotic Agile Missile XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3224462067	Advanced Agile Missile XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3224818241	Aged green pattern plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-tile-hc/icons/env_plastic-tile-hc_icon_green-dark.png
3224818249	Stained green pattern plastic	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-tile-hc/icons/env_plastic-tile-hc_icon_green-light.png
3226392092	Railgun Defense Antimatter Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3226577157	Space Engines XL xl	object	400	0	
3228031739	Glossy Titanium	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-glossy-hc_icon.png
3228260109	Laser Ammo XS	none	0	0	
3230004377	Conveyor belt	object	400	0	resources_generated/elements/actuators/actuator-conveyorbelt_001/icons/env_actuator-conveyorbelt_001_icon.png
3230857778	Exotic Freight Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3230857971	Rare Freight Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3230858160	Advanced Freight Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3231255047	Vertical Light s	object	79.34	21.6	resources_generated/elements/lights/light-vertical_001_s/icons/env_light-vertical_001_s_icon.png
3233039647	Solid Warheads	none	0	0	
3236251878	Laser Precision Thermic Ammo S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3237575985	Firework sparks red	object	12.508	1	resources_generated/elements/fireworks/firework-shower-red_001/icons/env_firework-shower-red_001_icon.png
3238320397	Cannon Precision Kinetic Ammo xs	object	1.62	1	resources_generated/elements/ammos/ammo-cannon-heavy-kinetic_001/icons/env_ammo-cannon-heavy-kinetic_001_icon.png
3240869517	Matte light gray concrete	worldMaterial	19.22	10	resources_generated/env/voxel/hc/concrete-matt-hc/icons/env_concrete-matt-hc_icon_gray-light.png
3240869557	Matte dark gray concrete	worldMaterial	19.22	10	resources_generated/env/voxel/hc/concrete-matt-hc/icons/env_concrete-matt-hc_icon_gray-dark.png
3241752430		object	400	0	resources_generated/iconsLib/elementslib/missingmesh.png
3242491912	Uncommon Firing System l	object	9208.41	1383.2	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242491913	Uncommon Firing System m	object	1731.51	268	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242491923	Uncommon Firing System s	object	366.33	58.4	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242491976	Advanced Firing System m	object	1757.83	268	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242491977	Advanced Firing System l	object	9413.23	1383.2	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242491986	Advanced Firing System s	object	369.5	58.4	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492810	Rare Firing System l	object	9226.65	1383.2	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492811	Rare Firing System m	object	1724.99	268	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492817	Rare Firing System s	object	362.92	58.4	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492874	Exotic Firing System m	object	1728.89	267.2	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492875	Exotic Firing System l	object	9219	1382.4	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242492880	Exotic Firing System s	object	362.47	57.6	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242493123	Basic Firing System s	object	319.35	49.6	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242493130	Basic Firing System l	object	9336.15	1374.4	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242493133	Basic Firing System m	object	1709.45	259.2	resources_generated/elements/functional-parts/functional-part-firing-system_001/icons/env_functional-part-firing-system_001_icon.png
3242724154	Gray Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-gray_icon.png
3243532126	Retro-rocket Brake m	object	714	105.24	resources_generated/elements/engines/engine-retro_001_m/icons/env_engine-retro_001_m_icon.png
3244352716	UEF Parcel Container	object	10	0	
3244547784	Canopy Metal triangle S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3245381018	Deprecated zirconium pure	material	6.52	1	resources_generated/env/voxel/ingots/zirconium-ingot/icons/env_zirconium-ingot_icon.png
3247030313		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030320		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030321		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030322		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030323		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030324		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030325		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030326		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247030327		object	400	0	resources_generated/elements/artifacts/artifact-relic_001/icons/env_artifact-relic_001_icon.png
3247841792	Fake Core Unit	object	27.345	9	resources_generated/elements/core-units/core-unit-dynamic_001_xs/icons/env_core-unit-dynamic_001_xs_icon.png
3248917117	Relays	none	0	0	
3249008237	Square Light S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3250064332	Advanced Protected Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-protected_001_l/icons/env_radar-space-protected_001_l_icon.png
3250064333	Rare Protected Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-protected_001_l/icons/env_radar-space-protected_001_l_icon.png
3250064334	Exotic Protected Space Radar l	object	12492.16	2658.56	resources_generated/elements/radars/radar-space-protected_001_l/icons/env_radar-space-protected_001_l_icon.png
3250121352	Cockpit deprecated	object	666.13425	420	resources_generated/elements/cockpits/cockpit-fighter_001/icons/env_cockpit-fighter_001_icon.png
3250702635	Purple Silver Panel	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-panel-hc-purple_icon.png
3252847579	Missile Defense Antimatter Ammo M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3253142563	Cannon Thermic Ammo s	object	2.93	5	resources_generated/elements/ammos/ammo-cannon-heavy-thermic_001/icons/env_ammo-cannon-heavy-thermic_001_icon.png
3254212837	Admin screen m	object	2500	0.002335	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
3254212902	Admin screen s	object	2500	0.001608	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
3254212967	Admin screen xs	object	2500	0.000854	resources_generated/elements/screens/screen_001/icons/env_screen_001_icon.png
3254601768	Extra Small Vertical Boosters	none	0	0	
3254692148	Fluoropolymer product Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3256471833	Electronic Elements	none	0	0	
3258639263	Uncommon Military Atmospheric Engine L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3260566082	Painted Dark Gray Scandium	worldMaterial	29.85	10	resources_generated/iconsLib/materialslib/env_scandium-painted-hc-darkgray_icon.png
3261824822	Barrier s	object	20.3	4	resources_generated/elements/barriers/barrier-1x_001/icons/env_barrier-1x_001_icon.png
3261824887	Barrier m	object	20.3	4	resources_generated/elements/barriers/barrier-2x_001/icons/env_barrier-2x_001_icon.png
3262140395	Rock	worldMaterial	2.6	1	resources_generated/env/voxel/worlds/rock-rough-beige-light-cracked-pebbles_001/icons/env_rock-rough-beige-light-cracked-pebbles_001_icon.png
3264256961	Laser Ammo M	none	0	0	
3264314258	Uncommon Recycler m	object	2353.96	619.2	resources_generated/elements/industries/industry-recycler_001/icons/env_industry-recycler_001_icon.png
3264314259	Advanced Recycler m	object	2353.96	619.2	resources_generated/elements/industries/industry-recycler_001/icons/env_industry-recycler_001_icon.png
3264314284	Rare Recycler m	object	2353.96	619.2	resources_generated/elements/industries/industry-recycler_001/icons/env_industry-recycler_001_icon.png
3265700227	Deprecated lead pure	material	11.34	1	resources_generated/env/voxel/ingots/lead-ingot/icons/env_lead-ingot_icon.png
3268459843	Window xs	object	47.32	24	resources_generated/elements/windows/window_001_xs/icons/env_window_001_xs_icon.png
3271113119	Painted Dark Gray Copper	worldMaterial	89.6	10	resources_generated/iconsLib/materialslib/env_copper-painted-hc-darkgray_icon.png
3272699522	Mobile Panels	none	0	0	
3273319200	Atmospheric Fuel Tank xs	object	35.03	17.8	resources_generated/elements/fueltanks/fueltank-atmospheric-radial_001_xs/icons/env_fueltank-atmospheric-radial_001_xs_icon.png
3274600308	Uncommon Freight Atmospheric Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3275317203	Painted Black Gold	worldMaterial	140	10	resources_generated/iconsLib/materialslib/env_gold-painted-hc-black_icon.png
3275852970	White Silver Panel	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-panel-hc-white_icon.png
3276810307	Uncommon Missile Silo XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3276810892	Uncommon Missile Silo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3277068398	Basic Missile Silo XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3277069017	Basic Missile Silo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3279554095	Red Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-red_icon.png
3279661791	Ice Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-ice_icon.png
3279680948	Sky Sodium Panel	worldMaterial	9.7	10	resources_generated/iconsLib/materialslib/env_sodium-panel-hc-sky_icon.png
3282685964	Laser Agile Thermic Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3283191423	Stabilizer	object	400	0	
3283724862	Sand	worldMaterial	1.6	1	resources_generated/iconsLib/materialslib/invalid.png
3284449264	Antimatter Ammo m	object	0	1	
3285396668	Laser XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3285784696	Glossy light gray carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-bright-hc/icons/env_carbonfiber-bright-hc_icon_gray-light.png
3285784960	Glossy dark gray carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-bright-hc/icons/env_carbonfiber-bright-hc_icon_gray-dark.png
3286824786	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/sand-gravel-thai_001/icons/env_sand-gravel-thai_001_icon.png
3286824787	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/sand-gravel-thai_002/icons/env_sand-gravel-thai_002_icon.png
3287187256	Emitter s	object	427.72	88.56	resources_generated/elements/transformers/transformer-emitter_001_s/icons/env_transformer-emitter_001_s_icon.png
3287201288	Uncommon Explosive Module Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3287201353	Advanced Explosive Module Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3287201483	Basic Explosive Module Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3287203213	Rare Explosive Module Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3287203276	Exotic Explosive Module Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3287225699	Matte Copper	worldMaterial	89.6	10	resources_generated/iconsLib/materialslib/env_copper-matte-hc_icon.png
3287530404	Aged gray pattern carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-tile-hc/icons/env_carbonfiber-tile-hc_icon_gray-dark.png
3287530412	Stained gray pattern carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-tile-hc/icons/env_carbonfiber-tile-hc_icon_gray-light.png
3288841887	White Calcium Panel	worldMaterial	15.5	10	resources_generated/iconsLib/materialslib/env_calcium-panel-hc-white_icon.png
3289044684	Cannon l	object	19062	2614	resources_generated/elements/cannons/cannon-heavy-tower_001_l/icons/env_cannon-heavy-tower_001_l_icon.png
3289432147	Uncommon Reinforced Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3289594384	Uncommon Reinforced Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3289696308	Advanced Reinforced Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3289707111	Advanced Reinforced Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3290215021	Basic Reinforced Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3290220718	Basic Reinforced Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3290998669	Advanced Power Transformer xs	object	102.44	19.66	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3290998674	Advanced Power Transformer xl	object	30719.96	5857.09	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291043715	Rare Power Transformer xl	object	30543.26	5857.09	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291043772	Rare Power Transformer xs	object	101.74	19.26	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291103407	Exotic Power Transformer xs	object	101.88	18.86	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291103408	Exotic Power Transformer xl	object	30388.53	5856.69	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291480215	Uncommon Power Transformer xl	object	29577.93	5857.09	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291483910	Basic Power Transformer xl	object	30148.4	5850.8	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291483935	Basic Power Transformer xs	object	36.8	7.09	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291488110	Uncommon Power Transformer xs	object	68.87	13.38	resources_generated/elements/functional-parts/functional-part-power-convertor_001/icons/env_functional-part-power-convertor_001_icon.png
3291514015	Rare Precision Missile XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3291514718	Exotic Precision Missile XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3291520827	Advanced Precision Missile XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3292291904	Grade 5 Titanium Alloy product	material	4.43	1	resources_generated/elements/products/product-light-metal_001/icons/env_product-light-metal_001_icon.png
3292462663	Wingtip l	object	127.75	24	resources_generated/elements/wings/deprecated/wing-lift-end_001_l/icons/env_wing-lift-end_001_l_icon.png
3292467813	Matte dark orange plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_orange-cold-dark.png
3292467837	Matte light orange plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_orange-cold-light.png
3292873120	Painted Yellow Cobalt	worldMaterial	89	10	resources_generated/iconsLib/materialslib/env_cobalt-painted-hc-yellow_icon.png
3293052734	Snow	worldMaterial	0.9	1	resources_generated/env/voxel/worlds/snow-old-tramplet_001/icons/env_snow-old-tramplet_001_icon.png
3294726704	Canopy Metal tilted s	object	136.61	24	resources_generated/elements/canopies/canopy-angle-metal_001_m/icons/env_canopy-angle-metal_001_m_icon.png
3294944260	Build tools	none	0	0	
3294950062	Advanced LED Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3294950188	Basic LED Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3294950255	Uncommon LED Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3295665550	Uncommon Military Atmospheric Engine m	object	3000	619.2	resources_generated/elements/engines/engine-atmospheric-military_001_m/icons/env_engine-atmospheric-military_001_m_icon.png
3296386660	Repulsor	object	400	0	resources_generated/elements/repulsors/repulsor_001_m/icons/env_repulsor_001_m_icon.png
3300290201	Remote Controllers	object	400	0	
3300950491	Piloting Control Units	none	0	0	
3301033121	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/gravel-icelandic_003/icons/env_gravel-icelandic_003_icon.png
3301033122	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/gravel-icelandic_002/icons/env_gravel-icelandic_002_icon.png
3301033123	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/gravel-icelandic_001/icons/env_gravel-icelandic_001_icon.png
3302603373	Gravel	worldMaterial	1.9	1	resources_generated/env/voxel/worlds/rocks-gravel-dry-yellow_001/icons/env_rocks-gravel-dry-yellow_001_icon.png
3303646291	Pipes	object	0	0	
3304078822	Pipes	object	400	0	
3304350270	Green Sulfur Panel	worldMaterial	18.2	10	resources_generated/iconsLib/materialslib/env_sulfur-panel-hc-green_icon.png
3305466651	Space Core Unit S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3305544147	Space Core Unit XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3306427333	Lasers L l	object	400	0	
3307634000	Vanadium Scrap	object	6.95	1	resources_generated/elements/scraps/scrap-t5_001/icons/scrap-t5_001_icon.png
3308209457	Glass product	material	2.5	1	resources_generated/elements/products/product-glass_001/icons/env_product-glass_001_icon.png
3310166593	Uncommon Freight Vertical Booster s	object	102	20.33	resources_generated/elements/engines/engine-atmospheric-vertical-booster_001_s/icons/env_engine-atmospheric-vertical-booster_001_s_icon.png
3310436985	Glossy red plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-bright-hc/icons/env_plastic-bright-hc_icon_red-cold.png
3311407114	Matte light yellow plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_yellow-cold-light.png
3311407122	Matte dark yellow plastic (cold)	worldMaterial	14	10	resources_generated/env/voxel/hc/plastic-matt-hc/icons/env_plastic-matt-hc_icon_yellow-cold-dark.png
3311591692	Purple Chromium Panel	worldMaterial	71.9	10	resources_generated/iconsLib/materialslib/env_chromium-panel-hc-purple_icon.png
3312000071	Gray pattern Gold	worldMaterial	140	10	resources_generated/env/voxel/hc/gold-tile-hc/icons/env_gold-tile-hc_icon_gray.png
3313401772	Railgun Agile Antimatter Ammo S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3316068932	Laser Detectors	object	400	0	
3317688425	Electromagnetic Ammo s	object	0	1	
3317969052	Painted Dark Gray Silver	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-painted-hc-darkgray_icon.png
3318243135	Canopy Windshield triangle S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3319454776	Uncommon Military Vertical Booster l	object	2820	562.4	resources_generated/elements/engines/engine-atmospheric-vertical-booster_001/icons/env_engine-atmospheric-vertical-booster_001_icon.png
3323472566	Other	none	0	0	
3323724376	Pure Fluorine	material	1.696	1	resources_generated/env/voxel/ingots/fluorine-ingot/icons/env_fluorine-ingot_icon.png
3326002913	Basic Hover Engine S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3326416669	Basic Standard Frame XL Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3326416731	Basic Standard Frame XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3327226691	Cannon Precision Thermic Ammo L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3327293642	Gunner Module l	object	16000	2666.6	resources_generated/elements/seats/gunner-seat_001_l/icons/env_gunner-seat_001_l_icon.png
3329808422	Rare Military Vertical Booster XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3329808487	Advanced Military Vertical Booster XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3329808869	Exotic Military Vertical Booster XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3330467459	Painted Green Carbon	worldMaterial	22.7	10	resources_generated/iconsLib/materialslib/env_carbon-painted-hc-green_icon.png
3330543248	Sky Silver Panel	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-panel-hc-sky_icon.png
3330545702	Red Silver Panel	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-panel-hc-red_icon.png
3330566320	Ice Silver Panel	worldMaterial	104.9	10	resources_generated/iconsLib/materialslib/env_silver-panel-hc-ice_icon.png
3330855404	Space Radars	none	0	0	
3331389282	Kinetic Ammo	none	0	0	
3333839316	Uncommon Maneuver Atmospheric Engine M Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3334189008	White Maraging Steel Panel	worldMaterial	82.3	10	resources_generated/iconsLib/materialslib/env_maraging-steel-panel-hc-white_icon.png
3334410062	Glossy black carbon fiber	worldMaterial	27	10	resources_generated/env/voxel/hc/carbonfiber-bright-hc/icons/env_carbonfiber-bright-hc_icon_black.png
3335731104	Closed Cockpits	none	0	0	
3336568367	Purple Maraging Steel Panel	worldMaterial	82.3	10	resources_generated/iconsLib/materialslib/env_maraging-steel-panel-hc-purple_icon.png
3337110148	Pure Aluminium Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3337577729	Light Gray Titanium Panel	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-panel-hc-lightgray_icon.png
3337623864	Sodium Honeycomb Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3337817674	Hull Decorative Element B	object	14.65	4	resources_generated/elements/adjuncts/adjunct-top_002_s/icons/env_adjunct-top_002_s_icon.png
3337817675	Hull Decorative Element C	object	14.65	4	resources_generated/elements/adjuncts/adjunct-top_003_s/icons/env_adjunct-top_003_s_icon.png
3337817677	Hull Decorative Element A	object	14.65	4	resources_generated/elements/adjuncts/adjunct-top_001_s/icons/env_adjunct-top_001_s_icon.png
3337910631	Reinforced Frames	none	0	0	
3339028186	Gray Cobalt Panel	worldMaterial	89	10	resources_generated/iconsLib/materialslib/env_cobalt-panel-hc-gray_icon.png
3339065177	Control Systems	object	0	0	
3340554881	Matte Silicon	worldMaterial	23.3	10	resources_generated/iconsLib/materialslib/env_silicon-matte-hc_icon.png
3341306161	Painted Gray Silicon	worldMaterial	23.3	10	resources_generated/iconsLib/materialslib/env_silicon-painted-hc-gray_icon.png
3342524541	Railgun Agile Electromagnetic Ammo XS Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3343291726	Sparks shaped Fireworks	object	1.8	0	
3343633564	Exotic Variable Shield Generator m	object	30000	4500	resources_generated/elements/shield-generators/shield-generator_001_m/icons/env_shield-generator_001_m_icon.png
3344229714	Ammo Container S Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3345555589	Painted Yellow Vanadium	worldMaterial	60	10	resources_generated/iconsLib/materialslib/env_vanadium-painted-hc-yellow_icon.png
3345560104	Advanced Light m	object	154.84	143.2	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560105	Advanced Light l	object	898.29	778.4	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560114	Advanced Light s	object	29.66	29.6	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560234	Exotic Light m	object	160.82	142.4	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560235	Exotic Light l	object	935.12	777.6	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560240	Exotic Light s	object	30.32	28.8	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560296	Rare Light l	object	942.89	778.4	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560297	Rare Light m	object	161.86	143.2	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345560307	Rare Light s	object	30.85	29.6	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345566829	Uncommon Light l	object	859.89	778.4	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345566830	Uncommon Light m	object	149.12	143.2	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345566836	Uncommon Light s	object	28.8	29.6	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345567148	Basic Light l	object	833.13	774.4	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345567151	Basic Light m	object	142.13	139.2	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3345567157	Basic Light s	object	24.92	25.6	resources_generated/elements/functional-parts/functional-part-light_001/icons/env_functional-part-light_001_icon.png
3346318782	Painted Purple Titanium	worldMaterial	45	10	resources_generated/iconsLib/materialslib/env_titanium-painted-hc-purple_icon.png
3346473361	Office Chair Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3346516514	Railgun Electromagnetic Ammo L Schematic	none	0	0	resources_generated/elements/recipes/recipe_001/icons/env_recipe_001_icon.png
3347114902	Painted Orange Gold	worldMaterial	140	10	resources_generated/iconsLib/materialslib/env_gold-painted-hc-orange_icon.png
